ecodistrict,year,model,scenario,tmin,prcp,ivpd,itmin,iphoto
146,2097,Hadley,RCP85,-1.61945205479452,45.85,364.454393846154,163.5,213.197777777778
146,2098,Hadley,RCP85,-1.01260273972603,37.41,363.868307692308,166.785714285714,213.197777777778
146,2099,Hadley,RCP85,-0.746027397260276,30.9,363.350095384615,158.028571428571,213.197777777778
146,2100,Hadley,RCP85,-1.10219178082192,47.81,363.167255384615,158.314285714286,213.197777777778
147,2000,RCM4,RCP45,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,RCM4,RCP45,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,RCM4,RCP45,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,RCM4,RCP45,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,RCM4,RCP45,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,RCM4,RCP45,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,RCM4,RCP45,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,RCM4,RCP45,-12.8315068493151,10.92,363.619295384616,81.3428571428571,214.067222222222
147,2008,RCM4,RCP45,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,RCM4,RCP45,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,RCM4,RCP45,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,RCM4,RCP45,-9.1986301369863,17.04,364.35764,117.385714285714,214.067222222222
147,2091,RCM4,RCP45,-8.05013698630136,23.45,363.479892307692,106.257142857143,214.067222222222
147,2092,RCM4,RCP45,-7.58027397260274,13.19,363.930883076923,126.642857142857,214.067222222222
147,2093,RCM4,RCP45,-7.97095890410959,27.33,362.761153846154,124.271428571429,214.067222222222
147,2094,RCM4,RCP45,-6.60438356164384,18.85,363.864356923077,129.685714285714,214.067222222222
147,2095,RCM4,RCP45,-7.62630136986301,16.12,363.411544615385,111.714285714286,214.067222222222
147,2096,RCM4,RCP45,-7.97315068493151,18.1,364.280584615385,115.471428571429,214.067222222222
147,2097,RCM4,RCP45,-7.83753424657535,14.31,364.290406153846,117.714285714286,214.067222222222
147,2098,RCM4,RCP45,-7.85808219178082,21,364.057806153846,119.342857142857,214.067222222222
147,2099,RCM4,RCP45,-8.2986301369863,24.01,364.113418461539,113.528571428571,214.067222222222
147,2100,RCM4,RCP45,-8.43917808219177,15.86,363.3426,108.585714285714,214.067222222222
147,2000,GCM4,RCP45,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,GCM4,RCP45,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,GCM4,RCP45,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,GCM4,RCP45,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,GCM4,RCP45,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,GCM4,RCP45,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,GCM4,RCP45,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,GCM4,RCP45,-12.8315068493151,10.92,363.619295384616,81.3428571428571,214.067222222222
147,2008,GCM4,RCP45,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,GCM4,RCP45,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,GCM4,RCP45,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,GCM4,RCP45,-5.77917808219178,13.27,364.426332307692,137.528571428571,214.067222222222
147,2091,GCM4,RCP45,-6.94657534246575,21.36,363.310664615385,126.042857142857,214.067222222222
147,2092,GCM4,RCP45,-7.22794520547945,13.42,364.135944615385,116.828571428571,214.067222222222
147,2093,GCM4,RCP45,-6.07506849315068,25.52,364.050255384615,124.271428571429,214.067222222222
147,2094,GCM4,RCP45,-7.30383561643835,31.99,364.136910769231,113.271428571429,214.067222222222
147,2095,GCM4,RCP45,-7.32684931506849,24.32,364.385227692308,114.085714285714,214.067222222222
147,2096,GCM4,RCP45,-6.43671232876713,16.05,364.336861538462,119.957142857143,214.067222222222
147,2097,GCM4,RCP45,-7.14657534246575,17.81,364.39696,123.328571428571,214.067222222222
147,2098,GCM4,RCP45,-6.61753424657535,14.09,362.849003076923,117.114285714286,214.067222222222
147,2099,GCM4,RCP45,-6.50219178082192,24.68,363.001581538462,119.257142857143,214.067222222222
147,2100,GCM4,RCP45,-7.14602739726027,14.41,364.151904615385,130.285714285714,214.067222222222
147,2000,Hadley,RCP45,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,Hadley,RCP45,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,Hadley,RCP45,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,Hadley,RCP45,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,Hadley,RCP45,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,Hadley,RCP45,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,Hadley,RCP45,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,Hadley,RCP45,-12.8315068493151,10.92,363.619295384616,81.3428571428571,214.067222222222
147,2008,Hadley,RCP45,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,Hadley,RCP45,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,Hadley,RCP45,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,Hadley,RCP45,-5.47068493150685,36.6,364.127473846154,128.742857142857,214.067222222222
147,2091,Hadley,RCP45,-6.23917808219179,26.46,364.201787692308,131.828571428571,214.067222222222
147,2092,Hadley,RCP45,-6.01479452054795,24.53,364.339766153846,135.471428571429,214.067222222222
147,2093,Hadley,RCP45,-5.81150684931506,29.28,363.374246153846,142.171428571429,214.067222222222
147,2094,Hadley,RCP45,-6.06904109589041,24.35,364.415224615385,141.728571428571,214.067222222222
147,2095,Hadley,RCP45,-7.36328767123288,25.6,364.45292,117.114285714286,214.067222222222
147,2096,Hadley,RCP45,-5.27972602739727,23.95,364.332141538462,131.971428571429,214.067222222222
147,2097,Hadley,RCP45,-6.57808219178082,35.74,364.036286153846,134.728571428571,214.067222222222
147,2098,Hadley,RCP45,-6.6627397260274,24.57,363.818378461539,130.914285714286,214.067222222222
147,2099,Hadley,RCP45,-6.6372602739726,31.97,363.400415384615,143.485714285714,214.067222222222
147,2100,Hadley,RCP45,-6.92657534246576,22.36,363.864295384615,117.671428571429,214.067222222222
147,2000,RCM4,RCP85,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,RCM4,RCP85,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,RCM4,RCP85,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,RCM4,RCP85,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,RCM4,RCP85,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,RCM4,RCP85,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,RCM4,RCP85,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,RCM4,RCP85,-12.8315068493151,10.92,363.619295384616,81.3428571428571,214.067222222222
147,2008,RCM4,RCP85,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,RCM4,RCP85,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,RCM4,RCP85,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,RCM4,RCP85,-3.22684931506849,21.71,362.652849230769,144.171428571429,214.067222222222
147,2091,RCM4,RCP85,-3.57232876712329,16.18,363.227132307692,143.157142857143,214.067222222222
147,2092,RCM4,RCP85,-3.2186301369863,25.49,362.578916923077,148.242857142857,214.067222222222
147,2093,RCM4,RCP85,-4.09315068493151,22.19,362.540978461538,127.4,214.067222222222
147,2094,RCM4,RCP85,-3.64191780821918,15.32,362.993461538462,151.5,214.067222222222
147,2095,RCM4,RCP85,-3.33287671232877,30.21,362.613846153846,142.971428571429,214.067222222222
147,2096,RCM4,RCP85,-2.90520547945205,14.69,363.427867692308,150.114285714286,214.067222222222
147,2097,RCM4,RCP85,-2.67260273972603,19.61,362.647975384615,152.842857142857,214.067222222222
147,2098,RCM4,RCP85,-3.65095890410959,19.05,362.482227692308,135.1,214.067222222222
147,2099,RCM4,RCP85,-3.64246575342466,17.53,363.181433846154,136.2,214.067222222222
147,2100,RCM4,RCP85,-3.39369863013698,31.44,363.205658461538,141.742857142857,214.067222222222
147,2000,GCM4,RCP85,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,GCM4,RCP85,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,GCM4,RCP85,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,GCM4,RCP85,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,GCM4,RCP85,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,GCM4,RCP85,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,GCM4,RCP85,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,GCM4,RCP85,-12.8315068493151,10.95,363.619295384616,81.3428571428571,214.067222222222
147,2008,GCM4,RCP85,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,GCM4,RCP85,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,GCM4,RCP85,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,GCM4,RCP85,-3.39808219178082,25.41,363.116018461539,140.242857142857,214.067222222222
147,2091,GCM4,RCP85,-3.07013698630137,26.76,362.635006153846,140.1,214.067222222222
147,2092,GCM4,RCP85,-4.30712328767123,21.15,361.760883076923,131.242857142857,214.067222222222
147,2093,GCM4,RCP85,-3.52520547945205,17.04,362.761141538462,127.742857142857,214.067222222222
147,2094,GCM4,RCP85,-3.69424657534247,32.05,362.165089230769,125.142857142857,214.067222222222
147,2095,GCM4,RCP85,-3.45890410958904,22.13,362.737710769231,139.8,214.067222222222
147,2096,GCM4,RCP85,-2.68054794520548,24.79,361.46516,138.114285714286,214.067222222222
147,2097,GCM4,RCP85,-3.44191780821918,40.32,361.04748,136.171428571429,214.067222222222
147,2098,GCM4,RCP85,-3.3627397260274,19.14,362.317827692308,142.171428571429,214.067222222222
147,2099,GCM4,RCP85,-2.73643835616438,23.45,360.669483076923,130.657142857143,214.067222222222
147,2100,GCM4,RCP85,-3.64465753424657,15.48,361.036516923077,137.757142857143,214.067222222222
147,2000,Hadley,RCP85,-13.4893150684932,24.22,364.246609230769,84.0285714285714,214.067222222222
147,2001,Hadley,RCP85,-12.098904109589,21.97,363.845516923077,88.8571428571428,214.067222222222
147,2002,Hadley,RCP85,-12.7038356164384,15.85,364.408255384615,79.9857142857143,214.067222222222
147,2003,Hadley,RCP85,-12.3638356164384,20.69,364.015190769231,83.2714285714286,214.067222222222
147,2004,Hadley,RCP85,-15.0821917808219,19.12,363.874464615385,81.5285714285714,214.067222222222
147,2005,Hadley,RCP85,-11.606301369863,26.73,364.642335384615,90.3,214.067222222222
147,2006,Hadley,RCP85,-10.6712328767123,15.8,363.314276923077,105.857142857143,214.067222222222
147,2007,Hadley,RCP85,-12.8315068493151,10.93,363.619295384616,81.3428571428571,214.067222222222
147,2008,Hadley,RCP85,-12.3854794520548,28.36,364.619492307692,86.0285714285714,214.067222222222
147,2009,Hadley,RCP85,-12.9928767123288,19.65,364.836732307692,85.0857142857143,214.067222222222
147,2010,Hadley,RCP85,-10.486301369863,22.77,364.163381538462,98.7857142857143,214.067222222222
147,2090,Hadley,RCP85,-1.91945205479452,28.91,361.665661538462,145.857142857143,214.067222222222
147,2091,Hadley,RCP85,-0.693424657534244,42.5,361.758406153846,170.414285714286,214.067222222222
147,2092,Hadley,RCP85,-0.649041095890412,30.39,363.021701538462,162.828571428571,214.067222222222
147,2093,Hadley,RCP85,-2.62191780821918,26.55,363.193492307692,150.714285714286,214.067222222222
147,2094,Hadley,RCP85,-3.31123287671233,33.14,363.769455384615,143.728571428571,214.067222222222
147,2095,Hadley,RCP85,-1.82356164383562,36.72,363.092233846154,163.928571428571,214.067222222222
147,2096,Hadley,RCP85,-1.22438356164384,33.76,361.61732,155.814285714286,214.067222222222
147,2097,Hadley,RCP85,-1.0641095890411,32.02,363.317652307692,173.185714285714,214.067222222222
147,2098,Hadley,RCP85,-2.23698630136987,35.72,361.764526153846,161.457142857143,214.067222222222
147,2099,Hadley,RCP85,-1.14849315068493,56.51,362.861126153846,171.885714285714,214.067222222222
147,2100,Hadley,RCP85,-2.14438356164384,45.64,363.791612307692,145.557142857143,214.067222222222
148,2000,RCM4,RCP45,-13.3767123287671,25.29,364.454283076923,82.6857142857143,214.843888888889
148,2001,RCM4,RCP45,-12.5898630136986,22.2,364.061803076923,83.1857142857143,214.843888888889
148,2002,RCM4,RCP45,-13.0082191780822,14.73,364.442836923077,73.5142857142857,214.843888888889
148,2003,RCM4,RCP45,-12.7890410958904,20.68,364.224178461539,78.0285714285714,214.843888888889
148,2004,RCM4,RCP45,-15.8635616438356,19.62,364.023649230769,73.0142857142858,214.843888888889
148,2005,RCM4,RCP45,-12.1156164383562,25.2,364.737138461538,79.8142857142857,214.843888888889
148,2006,RCM4,RCP45,-11.1452054794521,15.72,363.770578461538,97.6714285714286,214.843888888889
148,2007,RCM4,RCP45,-13.3901369863014,14.76,363.872507692308,74.5714285714286,214.843888888889
148,2008,RCM4,RCP45,-12.9084931506849,26.68,364.663249230769,79.0428571428572,214.843888888889
148,2009,RCM4,RCP45,-13.4115068493151,19.21,364.895018461539,78.2571428571429,214.843888888889
148,2010,RCM4,RCP45,-10.9024657534247,24.25,364.475667692308,93.8,214.843888888889
148,2090,RCM4,RCP45,-8.05315068493152,28.95,363.691824615385,115.157142857143,214.843888888889
148,2091,RCM4,RCP45,-8.0372602739726,34.41,363.774523076923,117.028571428571,214.843888888889
148,2092,RCM4,RCP45,-7.5772602739726,27.67,364.007695384615,110.471428571429,214.843888888889
148,2093,RCM4,RCP45,-8.89452054794521,27.78,363.595655384615,113.642857142857,214.843888888889
148,2094,RCM4,RCP45,-8.61945205479452,24.18,363.807292307692,112.4,214.843888888889
148,2095,RCM4,RCP45,-9.04301369863014,21.56,364.504889230769,117.785714285714,214.843888888889
148,2096,RCM4,RCP45,-8.71616438356164,21.6,363.457683076923,113.042857142857,214.843888888889
148,2097,RCM4,RCP45,-8.23369863013699,16.58,363.098258461539,110.285714285714,214.843888888889
148,2098,RCM4,RCP45,-7.35013698630137,28.6,363.999993846154,116.414285714286,214.843888888889
148,2099,RCM4,RCP45,-9.07397260273972,20.91,364.159436923077,117,214.843888888889
148,2100,RCM4,RCP45,-6.76328767123288,24.4,363.451316923077,121.071428571429,214.843888888889
148,2000,GCM4,RCP45,-13.3767123287671,25.29,364.454283076923,82.6857142857143,214.843888888889
148,2001,GCM4,RCP45,-12.5898630136986,22.2,364.061803076923,83.1857142857143,214.843888888889
148,2002,GCM4,RCP45,-13.0082191780822,14.73,364.442836923077,73.5142857142857,214.843888888889
148,2003,GCM4,RCP45,-12.7890410958904,20.68,364.224178461539,78.0285714285714,214.843888888889
148,2004,GCM4,RCP45,-15.8635616438356,19.62,364.023649230769,73.0142857142858,214.843888888889
148,2005,GCM4,RCP45,-12.1156164383562,25.2,364.737138461538,79.8142857142857,214.843888888889
148,2006,GCM4,RCP45,-11.1452054794521,15.72,363.770578461538,97.6714285714286,214.843888888889
148,2007,GCM4,RCP45,-13.3901369863014,15.03,363.872507692308,74.5714285714286,214.843888888889
148,2008,GCM4,RCP45,-12.9084931506849,26.68,364.663249230769,79.0428571428572,214.843888888889
148,2009,GCM4,RCP45,-13.4115068493151,19.21,364.895018461539,78.2571428571429,214.843888888889
148,2010,GCM4,RCP45,-10.9024657534247,24.25,364.475667692308,93.8,214.843888888889
148,2090,GCM4,RCP45,-7.2290410958904,30.72,362.959009230769,118.314285714286,214.843888888889
148,2091,GCM4,RCP45,-6.02547945205479,25.09,364.113150769231,107.257142857143,214.843888888889
148,2092,GCM4,RCP45,-7.29479452054794,33.34,363.733430769231,112.285714285714,214.843888888889
148,2093,GCM4,RCP45,-6.51369863013698,27.68,363.072372307692,119.357142857143,214.843888888889
148,2094,GCM4,RCP45,-6.94547945205479,32.51,363.752270769231,120.042857142857,214.843888888889
148,2095,GCM4,RCP45,-6.5627397260274,29.35,364.101664615385,112.557142857143,214.843888888889
148,2096,GCM4,RCP45,-6.58027397260274,12.32,364.165852307692,118.857142857143,214.843888888889
148,2097,GCM4,RCP45,-6.59260273972602,18.88,363.259535384615,122,214.843888888889
148,2098,GCM4,RCP45,-7.98493150684931,24.32,364.010015384615,112.728571428572,214.843888888889
148,2099,GCM4,RCP45,-7.37123287671234,25.95,363.128455384615,117.7,214.843888888889
148,2100,GCM4,RCP45,-7.11945205479453,27.61,363.590547692308,113.071428571429,214.843888888889
148,2000,Hadley,RCP45,-13.3767123287671,25.29,364.454283076923,82.6857142857143,214.843888888889
148,2001,Hadley,RCP45,-12.5898630136986,22.2,364.061803076923,83.1857142857143,214.843888888889
148,2002,Hadley,RCP45,-13.0082191780822,14.73,364.442836923077,73.5142857142857,214.843888888889
148,2003,Hadley,RCP45,-12.7890410958904,20.68,364.224178461539,78.0285714285714,214.843888888889
148,2004,Hadley,RCP45,-15.8635616438356,19.62,364.023649230769,73.0142857142858,214.843888888889
148,2005,Hadley,RCP45,-12.1156164383562,25.2,364.737138461538,79.8142857142857,214.843888888889
148,2006,Hadley,RCP45,-11.1452054794521,15.72,363.770578461538,97.6714285714286,214.843888888889
148,2007,Hadley,RCP45,-13.3901369863014,14.86,363.872507692308,74.5714285714286,214.843888888889
148,2008,Hadley,RCP45,-12.9084931506849,26.68,364.663249230769,79.0428571428572,214.843888888889
148,2009,Hadley,RCP45,-13.4115068493151,19.21,364.895018461539,78.2571428571429,214.843888888889
148,2010,Hadley,RCP45,-10.9024657534247,24.25,364.475667692308,93.8,214.843888888889
148,2090,Hadley,RCP45,-6.68493150684932,32.86,364.86992,121.642857142857,214.843888888889
148,2091,Hadley,RCP45,-5.56904109589041,28.93,363.992587692308,136.4,214.843888888889
148,2092,Hadley,RCP45,-7.06438356164384,35.86,363.874409230769,118.042857142857,214.843888888889
148,2093,Hadley,RCP45,-5.47178082191781,34.61,363.424849230769,125.4,214.843888888889
148,2094,Hadley,RCP45,-7.0041095890411,21.22,364.038273846154,120.728571428571,214.843888888889
148,2095,Hadley,RCP45,-6.81205479452055,28.28,364.2056,118.671428571429,214.843888888889
148,2096,Hadley,RCP45,-6.8572602739726,22.87,364.505461538462,129.271428571429,214.843888888889
148,2097,Hadley,RCP45,-6.28027397260274,29.59,364.515267692308,129.942857142857,214.843888888889
